published_date,Date,title,link
2019-02-22T08:00:00+00:00,2/22/2019,Apple is reportedly closing two stores in a Te...,https://www.theverge.com/circuitbreaker/2019/2...
2019-02-22T08:00:00+00:00,2/22/2019,Apple is offering interest-free financing to b...,https://techcrunch.com/2019/02/22/apple-iphone...
2019-02-23T08:00:00+00:00,2/23/2019,Apple in 2019: surviving iPhone challenges lik...,https://appleinsider.com/articles/19/02/23/app...
2019-02-24T08:00:00+00:00,2/24/2019,"Apple to target combining iPhone, iPad and Mac...",https://www.denverpost.com/2019/02/24/apple-co...
2019-02-24T08:00:00+00:00,2/24/2019,Apple in 2019 and the future of PCs - AppleIns...,https://appleinsider.com/articles/19/02/24/app...
2019-02-25T08:00:00+00:00,2/25/2019,Apple in 2019 and the future of iPhone - Apple...,https://appleinsider.com/articles/19/02/25/app...
2019-02-25T08:00:00+00:00,2/25/2019,Publishers complaining about 'atrocious' reven...,https://appleinsider.com/articles/19/02/25/pub...
2019-02-25T08:00:00+00:00,2/25/2019,"Apple COO Jeff Williams 'aware' of iPhone, Mac...",https://appleinsider.com/articles/19/02/25/app...
2019-02-25T08:00:00+00:00,2/25/2019,Christiana Care health records available throu...,https://delawarebusinesstimes.com/news/christi...
2019-02-25T08:00:00+00:00,2/25/2019,How to Limit How Much Space Apple Music Takes ...,https://www.macrumors.com/how-to/limit-apple-m...
2019-02-25T08:00:00+00:00,2/25/2019,How to Set an Apple Music Song as an Alarm - M...,https://www.macrumors.com/how-to/use-apple-mus...
2019-02-26T08:00:00+00:00,2/26/2019,Apple highlights best photos shot on iPhone ar...,https://www.apple.com/newsroom/2019/02/apple-h...
2019-02-26T08:00:00+00:00,2/26/2019,Apple needs to get into the folding game and s...,https://www.macworld.com/article/232487/apple-...
2019-02-26T08:00:00+00:00,2/26/2019,Apple Patents New iPhone Laser Display Upgrade...,https://www.forbes.com/sites/gordonkelly/2019/...
2019-02-26T08:00:00+00:00,2/26/2019,Apple's future AR smart glasses could help you...,https://appleinsider.com/articles/19/02/26/app...
2019-02-26T08:00:00+00:00,2/26/2019,Apple Music option in Google Home app for iOS ...,https://appleinsider.com/articles/19/02/26/app...
2019-02-27T08:00:00+00:00,2/27/2019,Huntington Beach educators mold musicians of t...,https://www.apple.com/newsroom/2019/02/hunting...
2019-02-27T08:00:00+00:00,2/27/2019,How to Cancel an Apple Music Subscription - Ma...,https://www.macrumors.com/how-to/cancel-apple-...
2019-02-27T08:00:00+00:00,2/27/2019,Apple confirms layoff of 190 people from self-...,https://appleinsider.com/articles/19/02/27/app...
2019-02-27T08:00:00+00:00,2/27/2019,Editorial: Apple's waiting game on foldable iP...,https://appleinsider.com/articles/19/02/27/edi...
2019-02-28T08:00:00+00:00,2/28/2019,Apple shipped 9.2M Apple Watch units in Q4 201...,https://appleinsider.com/articles/19/02/28/app...
2019-02-28T08:00:00+00:00,2/28/2019,Apple patent hints at AR headset that'll work ...,https://www.cnet.com/tech/mobile/apple-patent-...
2019-03-01T08:00:00+00:00,3/1/2019,"Apple Loop: New iPhone Leaks, Apple's 5G Plans...",https://www.forbes.com/sites/ewanspence/2019/0...
2019-03-01T09:16:58+00:00,3/1/2019,China scrubs Apple's iPad and MacBooks from go...,https://www.computerworld.com/article/2490838/...
2019-03-03T08:00:00+00:00,3/3/2019,The secret tricks Apple store staff use to pus...,https://www.zdnet.com/article/the-secret-trick...
2019-03-03T08:00:00+00:00,3/3/2019,Apple Patents Crazy Heated Screen For Folding ...,https://www.forbes.com/sites/gordonkelly/2019/...
2019-03-04T08:00:00+00:00,3/4/2019,"Apple in 2019: It’s all about the software, st...",https://www.computerworld.com/article/3353038/...
2019-03-04T08:00:00+00:00,3/4/2019,Cardiologists say Apple is overselling its hea...,https://www.politico.com/story/2019/03/04/appl...
2019-03-04T08:00:00+00:00,3/4/2019,Apple buys patent portfolio from defunct home ...,https://appleinsider.com/articles/19/03/04/app...
2019-03-05T08:00:00+00:00,3/5/2019,Low-hanging fruit: Five things Apple could (an...,https://www.macworld.com/article/232510/five-t...
2019-03-05T08:00:00+00:00,3/5/2019,Apple Store repair policy update allows servic...,https://appleinsider.com/articles/19/03/05/app...
2019-03-05T08:00:00+00:00,3/5/2019,WTF is Apple’s latest anti-tracking update? - ...,https://digiday.com/media/wtf-apples-latest-an...
2019-03-06T08:00:00+00:00,3/6/2019,Apple releases 13th annual Supplier Responsibi...,https://www.apple.com/newsroom/2019/03/apple-r...
2019-03-06T08:00:00+00:00,3/6/2019,The president just called the CEO of Apple 'Ti...,https://www.theverge.com/2019/3/6/18253785/don...
2019-03-06T08:00:00+00:00,3/6/2019,Apple’s expanding enterprise ecosystem - Compu...,https://www.computerworld.com/article/3356176/...
2019-03-06T08:00:00+00:00,3/6/2019,Apple Shares New 'iPhone Can Do What?' Feature...,https://www.macrumors.com/2019/03/06/apple-lau...
2019-03-06T08:00:00+00:00,3/6/2019,Apple Adding 1200 New Jobs in San Diego at Upc...,https://www.macrumors.com/2019/03/06/apple-san...
2019-03-06T08:00:00+00:00,3/6/2019,Apple Watch: How to Hard Reset or Force Restar...,https://www.macrumors.com/how-to/force-restart...
2019-03-07T08:00:00+00:00,3/7/2019,Hackers are reportedly cracking the iPhone usi...,https://www.theverge.com/2019/3/7/18255509/app...
2019-03-08T08:00:00+00:00,3/8/2019,Report claims that Apple could begin productio...,https://www.theverge.com/2019/3/8/18256256/app...
2019-03-09T08:00:00+00:00,3/9/2019,"Elizabeth Warren wants to break up Apple, too ...",https://www.theverge.com/2019/3/9/18257965/eli...
2019-03-11T07:00:00+00:00,3/11/2019,Apple's next event is March 25: Is this the st...,https://www.usatoday.com/story/tech/talkingtec...
2019-03-11T07:00:00+00:00,3/11/2019,Feature comforts: Expecting Apple to chase fea...,https://www.macworld.com/article/232534/featur...
2019-03-11T07:00:00+00:00,3/11/2019,Trump’s “Tim/Apple” tweet illustrates his refu...,https://www.vox.com/2019/3/11/18259996/trump-t...
2019-03-12T07:00:00+00:00,3/12/2019,Apple announces expanded coding initiatives in...,https://www.apple.com/newsroom/2019/03/apple-a...
2019-03-12T07:00:00+00:00,3/12/2019,The web at 30: Apple’s place in history - Macw...,https://www.macworld.com/article/232536/the-we...
2019-03-13T07:00:00+00:00,3/13/2019,Spotify files EU antitrust complaint against A...,https://www.reuters.com/article/us-apple-spoti...
2019-03-13T07:00:00+00:00,3/13/2019,UM launches health study using Apple Watch - M...,https://www.uofmhealth.org/news/archive/201903...
2019-03-14T07:00:00+00:00,3/14/2019,Apple to host annual Worldwide Developers Conf...,https://www.apple.com/newsroom/2019/03/apple-t...
2019-03-14T07:00:00+00:00,3/14/2019,Addressing Spotify's Claims - Apple,https://www.apple.com/newsroom/2019/03/address...
2019-03-14T07:00:00+00:00,3/14/2019,"'Privacy. That's iPhone' ad campaign launches,...",https://appleinsider.com/articles/19/03/14/pri...
2019-03-14T07:00:00+00:00,3/14/2019,6 career hacks from Apple VP Kate Bergeron - M...,https://mitsloan.mit.edu/ideas-made-to-matter/...
2019-03-15T07:00:00+00:00,3/15/2019,"Apple sold 35 million AirPods in 2018, current...",https://appleinsider.com/articles/19/03/15/app...
2019-03-15T07:00:00+00:00,3/15/2019,"Apple infringed three Qualcomm patents, jury f...",https://www.reuters.com/article/us-apple-qualc...
2019-03-15T07:00:00+00:00,3/15/2019,"It was the best of Apple, it was the worst of ...",https://www.zdnet.com/pictures/it-was-the-best...
2019-03-16T07:00:00+00:00,3/16/2019,Stanford Medicine announces results of unprece...,https://www.apple.com/newsroom/2019/03/stanfor...
2019-03-16T07:00:00+00:00,3/16/2019,How to get your Mac or iPhone ready before you...,https://appleinsider.com/articles/19/03/16/how...
2019-03-16T07:00:00+00:00,3/16/2019,Apple's SVP Phil Schiller hypes 2019 WWDC in r...,https://appleinsider.com/articles/19/03/16/app...
2019-03-17T07:00:00+00:00,3/17/2019,Apple's March Event: a big new move into subsc...,https://appleinsider.com/articles/19/03/17/app...
2019-03-18T07:00:00+00:00,3/18/2019,All-new iPad Air and iPad mini deliver dramati...,https://www.apple.com/newsroom/2019/03/all-new...
2019-03-18T07:00:00+00:00,3/18/2019,How Apple is about to improve iWork - Computer...,https://www.computerworld.com/article/3367941/...
2019-03-18T07:00:00+00:00,3/18/2019,Apple 'squeamish' about iPhones and Macs in it...,https://www.businessinsider.com/apple-squeamis...
2019-03-18T07:00:00+00:00,3/18/2019,Apple Has Wrapped Filming on Five Original TV ...,https://www.macrumors.com/2019/03/18/apple-has...
2019-03-19T07:00:00+00:00,3/19/2019,Apple teams with media literacy programs in th...,https://www.apple.com/newsroom/2019/03/apple-t...
2019-03-19T07:00:00+00:00,3/19/2019,iMac gets a 2x performance boost - Apple,https://www.apple.com/newsroom/2019/03/imac-ge...
2019-03-19T07:00:00+00:00,3/19/2019,Apple simplifies business purchase process wit...,https://appleinsider.com/articles/19/03/19/app...
2019-03-19T07:00:00+00:00,3/19/2019,The first iPhone prototype: an exclusive look ...,https://www.theverge.com/2019/3/19/18263844/ap...
2019-03-19T07:00:00+00:00,3/19/2019,"Apple has sports ambitions, but not interested...",https://appleinsider.com/articles/19/03/19/app...
2019-03-19T07:00:00+00:00,3/19/2019,"One week out, New York Times and Washington Po...",https://9to5mac.com/2019/03/19/apple-news-subs...
2019-03-20T07:00:00+00:00,3/20/2019,"AirPods, the world's most popular wireless hea...",https://www.apple.com/newsroom/2019/03/airpods...
2019-03-20T07:00:00+00:00,3/20/2019,How Apple makes billions of dollars selling se...,https://www.theverge.com/2019/3/20/18273179/ap...
2019-03-21T07:00:00+00:00,3/21/2019,Apple looking at ways to simplify device conne...,https://appleinsider.com/articles/19/03/21/app...
2019-03-22T07:00:00+00:00,3/22/2019,Apple vs. Qualcomm: all of the updates on the ...,https://www.theverge.com/tech/2019/3/22/182758...
2019-03-22T07:00:00+00:00,3/22/2019,"Vox reportedly joins Apple news service, other...",https://appleinsider.com/articles/19/03/22/vox...
2019-03-22T07:00:00+00:00,3/22/2019,Apple's big event on March 25: Here's everythi...,https://www.businessinsider.com/apple-march-ev...
2019-03-23T07:00:00+00:00,3/23/2019,Apple may reveal a plan for iPhone & iPad game...,https://appleinsider.com/articles/19/03/23/app...
2019-03-23T07:00:00+00:00,3/23/2019,Apple AirPods 2 Vs AirPods: What's The Differe...,https://www.forbes.com/sites/gordonkelly/2019/...
2019-03-23T07:00:00+00:00,3/23/2019,An abridged history of Apple's TV efforts over...,https://www.theverge.com/2019/3/23/18277789/ap...
2019-03-24T07:00:00+00:00,3/24/2019,Opinion: Apple is becoming synonymous with bor...,https://www.notebookcheck.net/Opinion-Apple-is...
2019-03-25T07:00:00+00:00,3/25/2019,"Introducing Apple Card, a new kind of credit c...",https://www.apple.com/newsroom/2019/03/introdu...
2019-03-25T07:00:00+00:00,3/25/2019,"Apple unveils Apple TV+, the new home for the ...",https://www.apple.com/newsroom/2019/03/apple-u...
2019-03-25T07:00:00+00:00,3/25/2019,Highlights from Apple's keynote event - Apple,https://www.apple.com/newsroom/2019/03/highlig...
2019-03-25T07:00:00+00:00,3/25/2019,Apple announces Apple TV Plus video subscripti...,https://www.theverge.com/2019/3/25/18280920/ap...
2019-03-25T07:00:00+00:00,3/25/2019,Perspective | Apple is trying to be the future...,https://www.washingtonpost.com/outlook/2019/03...
2019-03-25T07:00:00+00:00,3/25/2019,"Apple brings back 'Think Different,' 1984, dan...",https://appleinsider.com/articles/19/03/25/app...
2019-03-25T07:00:00+00:00,3/25/2019,Apple News Plus is a fine way to read magazine...,https://www.niemanlab.org/2019/03/apple-news-p...
2019-03-25T07:00:00+00:00,3/25/2019,Apple's 'Show time' event: 10 surprises we mig...,https://www.macworld.com/article/232580/apples...
2019-03-25T07:00:00+00:00,3/25/2019,Apple News Plus is a $9.99-per-month on-demand...,https://www.cnet.com/tech/mobile/apple-news-pl...
2019-03-25T07:00:00+00:00,3/25/2019,"No Advertising, As Apple Announces New Video S...",https://www.adexchanger.com/digital-tv/no-adve...
2019-03-26T07:00:00+00:00,3/26/2019,Apple wants to be the only tech company you tr...,https://www.theverge.com/2019/3/26/18282158/ap...
2019-03-26T07:00:00+00:00,3/26/2019,Why Apple should allow its new services on And...,https://mashable.com/article/why-apple-should-...
2019-03-26T07:00:00+00:00,3/26/2019,Judge recommends import ban on iPhones after l...,https://www.theverge.com/2019/3/26/18282700/ap...
2019-03-26T07:00:00+00:00,3/26/2019,Apple TV Is the Death of Apple TV - PCMag,https://www.pcmag.com/opinions/apple-tv-is-the...
2019-03-26T07:00:00+00:00,3/26/2019,Apple's new platforms & services are an antitr...,https://www.fastcompany.com/90325145/its-time-...
2019-03-26T07:00:00+00:00,3/26/2019,Art and form: Dancer Hope Boykin explores free...,https://www.apple.com/newsroom/2019/03/art-and...
2019-03-26T07:00:00+00:00,3/26/2019,Apple News Plus isn't a good deal for publishe...,https://www.theverge.com/2019/3/26/18281465/ap...
2019-03-26T07:00:00+00:00,3/26/2019,Apple Designates Amazon As an Authorized Resel...,https://www.lexology.com/library/detail.aspx?g...
2019-03-26T07:00:00+00:00,3/26/2019,What Happens If You Let Apple See Your Analyti...,https://www.bustle.com/p/what-happens-if-you-l...
2019-03-26T07:00:00+00:00,3/26/2019,Apple's services event laid the groundwork for...,https://www.macworld.com/article/232587/apples...
2019-03-26T07:00:00+00:00,3/26/2019,Apple still has a lot to prove with its new su...,https://www.theverge.com/2019/3/26/18282776/ap...
2019-03-26T07:00:00+00:00,3/26/2019,"Apple confirms Plano and Frisco, Texas retail ...",https://9to5mac.com/2019/03/26/apple-stores-pl...
2019-03-26T07:00:00+00:00,3/26/2019,Where is Apple Books+? - The Mac Observer,https://www.macobserver.com/columns-opinions/w...
2019-03-27T07:00:00+00:00,3/27/2019,ECG app and irregular rhythm notification on A...,https://www.apple.com/newsroom/2019/03/ecg-app...
2019-03-27T07:00:00+00:00,3/27/2019,Apple apologizes for continued reliability pro...,https://www.theverge.com/2019/3/27/18284042/ap...
2019-03-27T07:00:00+00:00,3/27/2019,Apple Arcade wants to slay the free-to-play mo...,https://www.theverge.com/2019/3/27/18284404/ap...
2019-03-27T07:00:00+00:00,3/27/2019,Apple iPad Air 2019 review: happy medium - The...,https://www.theverge.com/2019/3/27/18282956/ap...
2019-03-27T07:00:00+00:00,3/27/2019,Apple Arcade puts the world's biggest game mar...,https://www.zdnet.com/article/apple-arcade-put...
2019-03-27T07:00:00+00:00,3/27/2019,It's time for an 'Apple Prime' subscription bu...,https://www.macworld.com/article/232596/apple-...
2019-03-27T07:00:00+00:00,3/27/2019,Apple expands App Store Search Ads to 46 more ...,https://appleinsider.com/articles/19/03/27/app...
2019-03-28T07:00:00+00:00,3/28/2019,Apple looking at ways to improve underwater iP...,https://appleinsider.com/articles/19/03/28/app...
2019-03-28T07:00:00+00:00,3/28/2019,'Apple Genuine Parts Repair' program signals p...,https://appleinsider.com/articles/19/03/28/app...
2019-03-28T07:00:00+00:00,3/28/2019,What's the difference between Apple's W1 chip ...,https://www.imore.com/whats-difference-between...
2019-03-29T07:00:00+00:00,3/29/2019,Everything you need to know about how to apply...,https://appleinsider.com/articles/19/03/29/eve...
2019-03-30T07:00:00+00:00,3/30/2019,Hey iPhone owners: will you subscribe to anyth...,https://www.usatoday.com/story/tech/2019/03/30...
2019-03-31T07:00:00+00:00,3/31/2019,Coming to an Apple store near you: The harder ...,https://www.zdnet.com/article/coming-to-an-app...
2019-04-01T07:00:00+00:00,4/1/2019,The 'Spotify problem' and the 'Facebook proble...,https://news.northeastern.edu/2019/04/01/the-s...
2019-04-01T07:00:00+00:00,4/1/2019,One week with Apple News Plus: a messy but goo...,https://www.theverge.com/2019/4/1/18287637/app...
2019-04-01T07:00:00+00:00,4/1/2019,Apple ditching plans for Israeli store after r...,https://appleinsider.com/articles/19/04/01/app...
2019-04-01T07:00:00+00:00,4/1/2019,"Apple Lowers Prices of iPhones, iPads, Macs, A...",https://www.macrumors.com/2019/04/01/apple-pri...
2019-04-01T07:00:00+00:00,4/1/2019,April Apple deals: Macs on sale from $379 (up ...,https://appleinsider.com/articles/19/04/01/apr...
2019-04-01T07:00:00+00:00,4/1/2019,2019 iPhone will charge AirPods Wireless Charg...,https://appleinsider.com/articles/19/04/01/201...
2019-04-02T07:00:00+00:00,4/2/2019,Apple MacBook keyboards continue to be a probl...,https://qz.com/1586051/apple-macbook-keyboards...
2019-04-02T07:00:00+00:00,4/2/2019,"Apple's worst failures of all time, from AirPo...",https://www.cnet.com/tech/mobile/apples-worst-...
2019-04-02T07:00:00+00:00,4/2/2019,Apple touts workplace synergy in 'The Underdog...,https://appleinsider.com/articles/19/04/02/app...
2019-04-02T07:00:00+00:00,4/2/2019,Apple Sued Over Swollen Batteries in Apple Wat...,https://www.macrumors.com/2019/04/02/apple-wat...
2019-04-02T07:00:00+00:00,4/2/2019,Apple's latest Clips update inches it closer t...,https://www.theverge.com/2019/4/2/18292601/app...
2019-04-03T07:00:00+00:00,4/3/2019,How to use Apple's Accessibility features to s...,https://appleinsider.com/articles/19/04/03/how...
2019-04-03T07:00:00+00:00,4/3/2019,Opinion | The Incredible Shrinking Apple - The...,https://www.nytimes.com/2019/04/03/opinion/app...
2019-04-03T07:00:00+00:00,4/3/2019,"Last week's Vergecast: Apple Card, Apple News,...",https://www.theverge.com/2019/4/3/18284582/app...
2019-04-03T07:00:00+00:00,4/3/2019,Apple Card: Three fatal flaws that hinder usab...,https://www.zdnet.com/article/apple-card-three...
2019-04-03T22:15:49+00:00,4/3/2019,Apple Leadership - Adrian Perica - Apple,https://www.apple.com/leadership/adrian-perica/
2019-04-04T07:00:00+00:00,4/4/2019,"Apple hardware updates have become boring, and...",https://www.zdnet.com/article/apple-hardware-u...
2019-04-04T07:00:00+00:00,4/4/2019,College students allegedly scammed Apple out o...,https://www.theverge.com/2019/4/4/18295920/app...
2019-04-04T07:00:00+00:00,4/4/2019,What Apple Watch does better than other Apple ...,https://www.businessinsider.com/apple-watch-vs...
2019-04-05T07:00:00+00:00,4/5/2019,Apple News+: Is it Worth the $9.99 per Month S...,https://www.macrumors.com/2019/04/05/apple-new...
2019-04-05T07:00:00+00:00,4/5/2019,‘Everything is well thought out’: How the Appl...,https://digiday.com/retail/everything-well-tho...
2019-04-05T07:00:00+00:00,4/5/2019,Apple employee detained by US border agents ov...,https://abcnews.go.com/US/apple-employee-detai...
2019-04-06T07:00:00+00:00,4/6/2019,How to be smart about applying Apple updates -...,https://www.seattletimes.com/business/technolo...
2019-04-06T07:00:00+00:00,4/6/2019,2 Reasons Why Apple Canceled Its AirPower Wire...,https://www.forbes.com/sites/jeanbaptiste/2019...
2019-04-06T07:00:00+00:00,4/6/2019,"Netflix confirms it killed AirPlay support, wo...",https://www.theverge.com/2019/4/6/18298146/net...
2019-04-06T07:00:00+00:00,4/6/2019,This week in tech history: Apple releases the ...,https://www.engadget.com/2019-04-06-this-week-...
2019-04-07T07:00:00+00:00,4/7/2019,Apple’s ‘courage’ to remove the headphone jack...,https://www.macworld.com/article/232625/apple-...
2019-04-07T07:00:00+00:00,4/7/2019,Why Spotify Is Suing Apple - The Motley Fool,https://www.fool.com/investing/2019/04/07/why-...
2019-04-08T07:00:00+00:00,4/8/2019,Apple’s Healthcare Take Could Be $313 Billion ...,https://fortune.com/2019/04/08/apple-healthcar...
2019-04-08T07:00:00+00:00,4/8/2019,Students accused of cheating Apple out of near...,https://www.theguardian.com/technology/2019/ap...
2019-04-08T07:00:00+00:00,4/8/2019,SAS 2019: Exodus Spyware Found Targeting Apple...,https://threatpost.com/exodus-spyware-apple-io...
2019-04-09T07:00:00+00:00,4/9/2019,Functional Apple W.A.L.T. prototype from 1993 ...,https://appleinsider.com/articles/19/04/09/fun...
2019-04-09T07:00:00+00:00,4/9/2019,How Apple Search Ads work - Computerworld,https://www.computerworld.com/article/3388129/...
2019-04-09T07:00:00+00:00,4/9/2019,Apple stops charging $99 to transfer data to n...,https://www.engadget.com/2019-04-09-apple-stop...
2019-04-09T07:00:00+00:00,4/9/2019,Apple's T2 chip makes a giant difference in vi...,https://appleinsider.com/articles/19/04/09/app...
2019-04-10T07:00:00+00:00,4/10/2019,"Apple allegedly paid $485M to acquire Texture,...",https://appleinsider.com/articles/19/04/10/app...
2019-04-10T07:00:00+00:00,4/10/2019,Apple: We're dropping $99 Apple Store charge f...,https://www.zdnet.com/article/apple-were-dropp...
2019-04-10T07:00:00+00:00,4/10/2019,So long iTunes! It looks like Apple is really ...,https://www.pocket-lint.com/apps/news/apple/14...
2019-04-10T07:00:00+00:00,4/10/2019,Apple's '90s precursor to the iPhone shown fun...,https://www.theverge.com/circuitbreaker/2019/4...
2019-04-10T07:00:00+00:00,4/10/2019,"Apple ITP 2.1: What It Is, What It Means, And ...",https://www.forbes.com/sites/forrester/2019/04...
2019-04-11T07:00:00+00:00,4/11/2019,Apple tops clean energy goal with new supplier...,https://www.apple.com/newsroom/2019/04/apple-t...
2019-04-11T07:00:00+00:00,4/11/2019,Apple Shares New Apple Watch Videos on Fall De...,https://www.macrumors.com/2019/04/11/apple-wat...
2019-04-11T07:00:00+00:00,4/11/2019,Will Apple need to spin out its services busin...,https://www.computerworld.com/article/3387989/...
2019-04-11T07:00:00+00:00,4/11/2019,Apple on the environment: Doing right for the ...,https://www.usatoday.com/story/tech/talkingtec...
2019-04-11T07:00:00+00:00,4/11/2019,Apple's Absurd iPhone Repair Charges Inadverte...,https://www.forbes.com/sites/gordonkelly/2019/...
2019-04-12T07:00:00+00:00,4/12/2019,Apple adds extra step to App Store subscriptio...,https://www.theverge.com/2019/4/12/18307785/ap...
2019-04-12T07:00:00+00:00,4/12/2019,Apple supplier Japan Display agrees to $2.1B b...,https://appleinsider.com/articles/19/04/12/app...
2019-04-13T07:00:00+00:00,4/13/2019,Who Are Apple's iPhone Contract Manufacturers?...,https://www.forbes.com/sites/patrickmoorhead/2...
2019-04-13T07:00:00+00:00,4/13/2019,From Macintosh to Granny Smith: The rise and f...,https://venturebeat.com/2019/04/13/from-macint...
2019-04-14T07:00:00+00:00,4/14/2019,"Forget Netflix or Tesla, here are three compan...",https://www.macworld.com/article/232656/forget...
2019-04-14T07:00:00+00:00,4/14/2019,Editorial: How AirPods and Shortcuts shifted A...,https://appleinsider.com/articles/19/04/14/edi...
2019-04-15T07:00:00+00:00,4/15/2019,"Apple paid $485 million to buy Texture, the pr...",https://www.bizjournals.com/sanjose/news/2019/...
2019-04-15T07:00:00+00:00,4/15/2019,Some Publishers Unhappy With Apple News+ Launc...,https://www.macrumors.com/2019/04/15/some-appl...
2019-04-15T07:00:00+00:00,4/15/2019,"How Apple gave me a free, brand-new, just-manu...",https://www.zdnet.com/article/how-apple-gave-m...
2019-04-15T07:00:00+00:00,4/15/2019,New video gives rare look at unreleased Apple ...,https://www.businessinsider.com/apple-walt-pro...
2019-04-15T07:00:00+00:00,4/15/2019,Apple's Half-Hearted Commitment to Social Resp...,https://tech.co/news/apples-social-responsibil...
2019-04-16T07:00:00+00:00,4/16/2019,Seven Useful Tips Every Apple Watch Owner Shou...,https://www.macrumors.com/2019/04/16/seven-app...
2019-04-16T07:00:00+00:00,4/16/2019,How to change your Apple ID on an iPad - Busin...,https://www.businessinsider.com/how-to-change-...
2019-04-17T07:00:00+00:00,4/17/2019,How to use Apple Maps to find retailers that t...,https://www.macworld.com/article/232664/how-to...
2019-04-17T07:00:00+00:00,4/17/2019,Exclusive: Apple in talks with potential suppl...,https://www.reuters.com/article/us-apple-auton...
2019-04-17T07:00:00+00:00,4/17/2019,Apple accused in U.S. lawsuit of securities fr...,https://www.reuters.com/article/us-apple-lawsu...
2019-04-17T07:00:00+00:00,4/17/2019,Apple accused of securities fraud and misleadi...,https://www.usatoday.com/story/tech/talkingtec...
2019-04-18T07:00:00+00:00,4/18/2019,Apple expands global recycling programs - Apple,https://www.apple.com/newsroom/2019/04/apple-e...
2019-04-18T07:00:00+00:00,4/18/2019,Apple payment to Qualcomm estimated at $6 bill...,https://appleinsider.com/articles/19/04/18/app...
2019-04-18T07:00:00+00:00,4/18/2019,Apple's 2019 Environmental Responsibility Repo...,https://appleinsider.com/articles/19/04/18/app...
2019-04-18T07:00:00+00:00,4/18/2019,Feature Request: Have the Apple Store app show...,https://9to5mac.com/2019/04/18/apple-store-app/
2019-04-18T07:00:00+00:00,4/18/2019,Apple owes everyone an apology and it should s...,https://theoutline.com/post/7315/apple-keyboar...
2019-04-19T07:00:00+00:00,4/19/2019,Apple supplier Foxconn says it remains committ...,https://appleinsider.com/articles/19/04/19/app...
2019-04-19T07:00:00+00:00,4/19/2019,Apple Pulls 4K LG UltraFine Displays From Onli...,https://www.macrumors.com/2019/04/19/apple-sto...
2019-04-19T07:00:00+00:00,4/19/2019,"Apple reportedly bringing Screen Time, Siri Sh...",https://www.theverge.com/2019/4/19/18507748/sc...
2019-04-21T07:00:00+00:00,4/21/2019,Northern California Apple Store thefts restart...,https://appleinsider.com/articles/19/04/21/nor...
2019-04-22T07:00:00+00:00,4/22/2019,"Conserving mangroves, a lifeline for the world...",https://www.apple.com/newsroom/2019/04/conserv...
2019-04-22T07:00:00+00:00,4/22/2019,Apple's cloud business is hugely dependent on ...,https://www.theverge.com/2019/4/22/18511148/ap...
2019-04-22T07:00:00+00:00,4/22/2019,Apple won't let its in-house philosopher talk ...,https://qz.com/1600358/apple-wont-let-its-in-h...
2019-04-22T07:00:00+00:00,4/22/2019,JCPenney explains why it dropped Apple Pay - T...,https://techcrunch.com/2019/04/22/jcpenney-exp...
2019-04-22T07:00:00+00:00,4/22/2019,Why I've learned to hate my Apple Watch - Comp...,https://www.computerworld.com/article/3390149/...
2019-04-23T07:00:00+00:00,4/23/2019,Apple claims it isn't scanning customers' face...,https://www.theverge.com/tech/2019/4/23/185129...
2019-04-23T07:00:00+00:00,4/23/2019,Apple's iPhone Flex Takes Shape In New Concept...,https://www.forbes.com/sites/gordonkelly/2019/...
2019-04-23T07:00:00+00:00,4/23/2019,Apple opens dedicated 'Apple TV' YouTube chann...,https://appleinsider.com/articles/19/04/23/app...
2019-04-23T07:00:00+00:00,4/23/2019,Apple Now Prioritizing MacBook Keyboard Repair...,https://www.macrumors.com/2019/04/23/apple-sto...
2019-04-23T07:00:00+00:00,4/23/2019,"Tim Cook on Apple’s values, regulation, excess...",https://www.macworld.com/article/232692/tim-co...
2019-04-24T07:00:00+00:00,4/24/2019,How to cancel your Apple News Plus subscriptio...,https://www.theverge.com/2019/4/24/18514394/ap...
2019-04-24T07:00:00+00:00,4/24/2019,Apple's will to 'hurt Qualcomm financially' il...,https://appleinsider.com/articles/19/04/24/app...
2019-04-24T07:00:00+00:00,4/24/2019,Apple earns first place in laptop customer sup...,https://9to5mac.com/2019/04/24/apple-customer-...
2019-04-25T07:00:00+00:00,4/25/2019,Important notice for certain AC wall plug adap...,https://www.apple.com/newsroom/2019/04/importa...
2019-04-25T07:00:00+00:00,4/25/2019,Apple loses three core members of small indust...,https://appleinsider.com/articles/19/04/25/app...
2019-04-26T07:00:00+00:00,4/26/2019,How to Clear Your Apple News Reading History -...,https://www.macrumors.com/how-to/clear-apple-n...
2019-04-26T07:00:00+00:00,4/26/2019,Apple prepares fix for crippling App Store bug...,https://www.zdnet.com/article/apple-prepares-f...
2019-04-27T07:00:00+00:00,4/27/2019,Apple stores around the world ranked by the mo...,https://www.businessinsider.com/most-beautiful...
2019-04-28T07:00:00+00:00,4/28/2019,The facts about parental control apps - Apple,https://www.apple.com/newsroom/2019/04/the-fac...
2019-04-28T07:00:00+00:00,4/28/2019,5 predictions about Apple’s next moves - TechR...,https://www.techrepublic.com/article/5-predict...
2019-04-29T07:00:00+00:00,4/29/2019,Apple's millennial leap from fading Golden Age...,https://appleinsider.com/articles/19/04/29/app...
